email_text,label
Attention!!! Buy discount medications online!!! Up to 80% off on all prescriptions. No prescription needed. Fast discreet shipping worldwide. Order now and get free bonus pills!!! Send your bank details. Don't wait!!!,spam
"Hello, Good afternoon. The server migration is scheduled for this Saturday at 2 AM. Expected downtime is approximately 4 hours. I'll send out notifications to all affected users. Cheers,",ham
"Hello, Hi class, the assignment deadline has been extended to next Wednesday. Please make sure to include proper citations and references. Office hours are available on Monday if you need help. Best regards,",ham
"Hello everyone, Your monthly subscription has been renewed successfully. The charge of $9.99 has been applied to your credit card. You can manage your subscription settings in your account. Regards,",ham
"Hey there, Hi class, the assignment deadline has been extended to next Wednesday. Please make sure to include proper citations and references. Office hours are available on Monday if you need help. Take care,",ham
"YOU'VE BEEN PRE-APPROVED FOR A $50,000 CREDIT LINE! NO CREDIT CHECK REQUIRED. APPLY NOW BY CLICKING THE LINK BELOW. LIMITED SPOTS AVAILABLE, FIRST COME FIRST SERVED! CLICK HERE NOW!",spam
"Dear team, Hey, do you have the notes from yesterday's lecture? I had to leave early for a doctor's appointment. I'd really appreciate it if you could share them. Have a great day. Best,",ham
"Hey there, Hi, I wanted to share this interesting article about sustainable energy. It discusses how solar panel efficiency has improved by 40% in the last decade. Thought you might find it relevant for your research. Looking forward to hearing from you. Take care,",ham
"Dear Customer, Dear Winner, we are pleased to inform you that your email won $750,000 in our annual draw. Send us your personal details to process the payment. This is a one-time opportunity, don't let it slip away! Forward this to 10 friends. Act immediately!",spam
Exclusive offer just for you! Get 90% off on all luxury handbags. This flash sale ends tonight at midnight. Click here to browse our collection and save big! This offer won't last long. This is not a joke!,spam
"Hello everyone, Good morning, I just wanted to thank you for helping me move last weekend. I really couldn't have done it without your help. Let me buy you lunch to say thanks. Best regards,",ham
"Hey there, Happy birthday! Hope you have an amazing day filled with joy and happiness. Wishing you all the best for the year ahead. Let's celebrate this weekend! I appreciate your help. Take care,",ham
"Hi, Hi class, the assignment deadline has been extended to next Wednesday. Please make sure to include proper citations and references. Office hours are available on Monday if you need help. Best,",ham
"Hey there, Here's your weekly digest of top stories. The tech industry saw major developments with new AI regulations. Read the full articles on our website. See you at the meeting. Regards,",ham
"Hi, I wanted to share this interesting article about sustainable energy. It discusses how solar panel efficiency has improved by 40% in the last decade. Thought you might find it relevant for your research. Let me know your thoughts. Take care,",ham
"Thank you for your order! Your package has been shipped and is expected to arrive by Thursday. You can track your delivery using the link in your account. If you have any questions, please contact our support team. Let me know your thoughts. See you soon,",ham
"Hi, Good morning everyone. The quarterly report is ready for review. I've attached the PDF to this email. Please share your feedback by Friday end of day. Take care,",ham
"DEAR CUSTOMER, DEAR CUSTOMER, YOUR AMAZON ORDER #38291 HAS BEEN PLACED SUCCESSFULLY. IF YOU DID NOT MAKE THIS PURCHASE OF $899.99, CLICK HERE TO CANCEL IMMEDIATELY. YOUR ACCOUNT SECURITY IS OUR TOP PRIORITY. NO CREDIT CARD REQUIRED.",spam
"Hi there, Hi, I wanted to follow up on our discussion about the new project timeline. I've updated the Gantt chart with the revised milestones. Let me know if the dates work for your team. Looking forward to hearing from you. See you soon,",ham
"Hey, the weather forecast looks great for this weekend. Want to go hiking at the national park? I was thinking we could take the scenic trail that's about 5 miles long. Don't hesitate to reach out. Best,",ham
Greetings! Get bigger muscles in just 7 days with our new supplement! Used by professional athletes worldwide. Buy 2 bottles get 1 FREE. No side effects guaranteed! Doctor recommended.,spam
"Dear Friend, Earn passive income of $3,000 weekly with our automated forex system. No trading experience required. Start with just $50. Join over 100,000 successful traders worldwide! Send your bank details. Reply ASAP!",spam
"Dear team, Hi class, the assignment deadline has been extended to next Wednesday. Please make sure to include proper citations and references. Office hours are available on Monday if you need help. Looking forward to hearing from you. Regards,",ham
"Hi, Hey, do you have the notes from yesterday's lecture? I had to leave early for a doctor's appointment. I'd really appreciate it if you could share them. Cheers,",ham
"Hi, Hi, I'm writing to confirm our dinner reservation for Friday at 7 PM. The restaurant is at 123 Main Street. They said they can accommodate dietary restrictions, just let them know in advance. Don't hesitate to reach out. See you soon,",ham
AMAZING ANTI-AGING CREAM TURNS BACK THE CLOCK 20 YEARS! DERMATOLOGISTS HATE THIS ONE SIMPLE TRICK. ORDER NOW AND GET 50% OFF PLUS FREE SHIPPING! RISK-FREE TRIAL. 100% GUARANTEED!,spam
"Dear Friend, FREE trial of our premium weight loss supplement! Lose 30 pounds in 30 days guaranteed or your money back. Order now and pay only shipping and handling. No credit card required. This is not a joke!",spam
"Dear team, Hi, just wanted to let you know that the family reunion is confirmed for August 15th. We've booked the lakehouse for the weekend. Please let everyone know and bring your favorite dish! Feel free to call me. Best regards,",ham
"Hey, did you see the game last night? What an incredible comeback! That last-minute goal was unbelievable. We should watch the next match together at the sports bar. Have a great day. Take care,",ham
"Hey, Hey, the weather forecast looks great for this weekend. Want to go hiking at the national park? I was thinking we could take the scenic trail that's about 5 miles long. Best,",ham
"Dear Lucky One, URGENT BUSINESS PROPOSAL: I am Dr. James from Nigeria. I have $15.5 million that I need to transfer out of the country. I will give you 30% of the total if you help me. Reply for details. Hurry! *?$*",spam
"DEAR CUSTOMER, LOSE WEIGHT FAST WITH OUR REVOLUTIONARY DIET PILL! CELEBRITIES ARE RAVING ABOUT THIS AMAZING PRODUCT. GET YOUR 30-DAY SUPPLY FREE. LIMITED STOCK AVAILABLE! AS SEEN ON TV. REPLY ASAP!",spam
"Hey, the weather forecast looks great for this weekend. Want to go hiking at the national park? I was thinking we could take the scenic trail that's about 5 miles long. See you at the meeting. Best regards,",ham
"Dear team, Hey, just finished reading that book you recommended. It was fantastic! The plot twist at the end completely caught me off guard. Any other recommendations? See you soon,",ham
"Dear Friend, ATTENTION: You have an unclaimed tax refund of $3,247.00! File your claim online within 48 hours or the refund will be forfeited. Click here to submit your banking details for direct deposit. Call our toll-free number now. Act immediately!",spam
"Good morning, Reminder: The office will be closed next Monday for the holiday. Please make sure all urgent tasks are completed by Friday. Enjoy the long weekend! Let me know your thoughts. See you soon,",ham
"Greetings! ATTENTION: You have an unclaimed tax refund of $3,247.00! File your claim online within 48 hours or the refund will be forfeited. Click here to submit your banking details for direct deposit. Call our toll-free number now. Limited time only!",spam
"Dear Winner, FINAL WARNING: Your computer has been infected with 47 viruses!!! Download our security software immediately to protect your data. Click here for a FREE emergency scan right now!!! Click here now!!!",spam
"Hi, Hi, your appointment with Dr. Smith is confirmed for next Monday at 2:30 PM. Please arrive 15 minutes early to complete the paperwork. If you need to reschedule, call us at least 24 hours in advance. Regards,",ham
"Attention! Earn passive income of $3,000 weekly with our automated forex system. No trading experience required. Start with just $50. Join over 100,000 successful traders worldwide! Act immediately! *?",spam
"HELLO, SECRET INVESTMENT STRATEGY REVEALED! WALL STREET INSIDERS DON'T WANT YOU TO KNOW THIS. TURN $100 INTO $50,000 IN JUST 30 DAYS. CLICK HERE TO LEARN THE METHOD THAT'S MAKING ORDINARY PEOPLE RICH! FORWARD THIS TO 10 FRIENDS. 100% GUARANTEED!",spam
"Hi, I've completed the code review for the API endpoints. Overall it looks great, just a few minor suggestions in the comments. Nice work on the error handling! See you soon,",ham
"Make $5,000 per day working from home! No experience needed. Our proven system guarantees results in just 7 days. Join thousands of successful members today! Limited time only!",spam
"Good morning, Hey, do you have the notes from yesterday's lecture? I had to leave early for a doctor's appointment. I'd really appreciate it if you could share them. Take care,",ham
"Dear team, Hi all, we're organizing a team building event next Thursday. It'll be an escape room challenge followed by dinner. Please RSVP by Wednesday so I can finalize the reservation. Regards,",ham
Attention! Lose weight fast with our revolutionary diet pill! Celebrities are raving about this amazing product. Get your 30-day supply FREE. Limited stock available! Hurry! !!?$!,spam
"Hello, Hey, I've pushed the latest changes to the feature branch. Could you please review the pull request when you get a chance? The main updates are in the authentication module.",ham
"DEAR VALUED MEMBER, GET BIGGER MUSCLES IN JUST 7 DAYS WITH OUR NEW SUPPLEMENT! USED BY PROFESSIONAL ATHLETES WORLDWIDE. BUY 2 BOTTLES GET 1 FREE. NO SIDE EFFECTS GUARANTEED! UNSUBSCRIBE BY CLICKING HERE. LIMITED TIME ONLY!",spam
"Hi, Hi, the landlord sent an email about the building maintenance schedule. They'll be fixing the elevator on Tuesday and the water will be off for 2 hours on Wednesday. Just wanted to give you a heads up. See you at the meeting. Cheers,",ham
"Hello everyone, Hi all, we're organizing a team building event next Thursday. It'll be an escape room challenge followed by dinner. Please RSVP by Wednesday so I can finalize the reservation. Thanks,",ham
"Hello, Your monthly subscription has been renewed successfully. The charge of $9.99 has been applied to your credit card. You can manage your subscription settings in your account. Hope this helps. Cheers,",ham
"Hi there, Hey! How are you doing? It's been a while since we caught up. Want to grab coffee this weekend? Let me know what works for you. Have a great day. Talk soon,",ham
"Hi, Hi, I'm writing to confirm our dinner reservation for Friday at 7 PM. The restaurant is at 123 Main Street. They said they can accommodate dietary restrictions, just let them know in advance. Don't hesitate to reach out. Regards,",ham
